line,Station_nm,IN_AM,OUT_AM,INOUT_R_AM,IN_LUNCH,OUT_LUNCH,INOUT_R_LUNCH,IN_DINNER,OUT_DINNER,INOUT_R_DINNER,OUT_AM_IN_DINNER_RATIO,IN_AM_OUT_DINNER_RATIO,INOUT_R_NIGHT,OUT_DINNER_IN_NIGHT_RATIO,IN_NIGHT,OUT_NIGHT,06-07 IN,06-07 OUT,07-08 IN,07-08 OUT,08-09 IN,08-09 OUT,09-10 IN,09-10 OUT,11-12 IN,11-12 OUT,12-13 IN,12-13 OUT,13-14 IN,13-14 OUT,16-17 IN,16-17 OUT,17-18 IN,17-18 OUT,18-19 IN,18-19 OUT,19-20 IN,19-20 OUT,20-21 IN,20-21 OUT,21-22 IN,21-22 OUT,22-23 IN,22-23 OUT,23-24 IN,23-24 OUT,00-01 IN,00-01 OUT
일산선,삼송,213342,87327,244.3024494,81481,65509,124.3813827,112588,188621,59.69006632,77.56332824,113.1061759,39.72736572,545.715195,34564,87003,26137,16920,70634,15444,73135,33177,43436,21786,26637,18973,27573,22148,27271,24388,30412,31850,39041,40608,34612,56079,22372,56619,16563,35315,14193,34198,15254,30315,4409,17412,708,5078
장항선,신창(순천향대),10532,28797,36.57325416,15074,12052,125.0746764,28775,16297,176.5662392,100.0764553,64.62539118,59.86170298,218.8985897,7445,12437,1371,580,3173,3576,2603,14164,3385,10477,4255,4000,6596,5124,4223,2928,14306,3724,9689,3237,10151,4734,4838,3888,4097,4438,3138,4209,2756,4364,1348,2772,203,1092
장항선,봉명,12194,13389,91.07476287,8666,7760,111.6752577,9128,9612,94.96462755,146.6805434,126.8622555,54.77582846,427.5800712,2248,4104,1902,1134,3081,4323,3704,4050,3507,3882,3147,3226,3072,1580,2447,2954,3159,2012,3609,1998,2405,3610,1621,2416,1493,1588,1043,1299,734,1425,404,866,67,514
장항선,배방,12910,5507,234.4289087,5655,5629,100.4618938,8094,12522,64.6382367,68.03805288,103.0985466,42.4863388,503.2958199,2488,5856,1668,743,4321,1259,3457,2059,3464,1446,1827,2163,1907,1294,1921,2172,1860,1694,2601,3924,2630,3101,1582,2744,1281,2753,1150,1647,683,1473,490,1926,165,810
장항선,온양온천,43943,27440,160.1421283,34830,36529,95.34890087,31128,42585,73.09616062,88.15214598,103.1889163,41.75243697,555.4323725,7667,18363,5479,3339,11848,5692,14123,9460,12493,8949,10388,14685,12702,11825,11740,10019,12143,10119,10072,10671,10291,14164,6042,8711,4723,9039,3489,6519,2431,4551,1427,5246,320,2047
장항선,쌍용(나사렛대),30990,16687,185.7134296,14889,15835,94.02589201,21013,26436,79.48630655,79.41274449,117.2265093,51.84154005,405.64677,6517,12571,4697,749,9956,2516,9130,7658,7207,5764,4826,5205,4681,5396,5382,5234,5943,4520,7000,6838,6303,7852,3622,6941,4088,4805,2986,3706,2169,3802,1088,3446,274,1617
중앙선,운길산,6831,7800,87.57692308,5601,7891,70.97959701,8517,5216,163.2860429,91.5815428,130.9624233,39.30635838,511.372549,1020,2595,945,726,2040,1214,2482,2231,1364,3629,1573,3714,1661,2666,2367,1511,3795,1601,3457,1316,2512,1471,1480,1472,1068,957,653,889,274,904,90,561,3,241
중앙선,도심,45085,11988,376.0844178,13759,7458,184.4864575,12853,26837,47.89283452,93.27005368,167.9956776,19.59747218,940.6589555,2853,14558,6336,1404,17212,2399,13392,5937,8145,2248,4732,2595,4556,2448,4471,2415,3873,3850,4546,6296,4236,8046,2264,8085,1807,4410,1308,4544,1004,5432,447,3415,94,1167
중앙선,양수,20383,13352,152.6587777,12011,14396,83.43289803,16658,19595,85.01148252,80.15367991,104.021434,26.86253935,765.4296875,2560,9530,2694,1266,7898,2959,5048,4088,4743,5039,3763,5413,3738,4680,4510,4303,7455,4831,6158,5302,4880,4929,2986,4930,2634,4434,1554,3512,729,3584,256,1520,21,914
중앙선,양정,8040,9937,80.90973131,4279,3187,134.2641983,10170,5972,170.2947086,97.70894789,134.6282652,40.55973266,615.0360453,971,2394,1007,1256,3009,3118,2474,3909,1550,1654,1326,1174,1368,770,1585,1243,2446,1346,3639,1404,4069,1968,1650,1577,812,1023,584,806,252,832,118,553,17,203
중앙선,상봉(시외버스터미널),76681,26359,290.9101256,29079,23677,122.8153905,38428,75228,51.08204392,68.59321328,101.9314617,38.85402376,565.1566374,13311,34259,9379,3138,24259,5866,27242,10028,15801,7327,9672,6996,10072,7754,9335,8927,9926,12314,10838,16684,12308,22302,7884,23128,7398,13114,5966,11636,5089,12446,1928,7610,328,2567
중앙선,덕소,89723,22168,404.7410682,35224,23696,148.6495611,30137,81247,37.0930619,73.55742111,110.4323852,20.99952899,959.1193484,8471,40339,11308,2201,30400,4844,29909,8504,18106,6619,12387,6677,11409,6867,11428,10152,9713,14914,9828,17778,9511,22111,6052,25503,4746,15855,3779,12329,3162,13695,1279,10117,251,4198
중앙선,신원,1782,1859,95.85798817,1674,1343,124.6463142,2000,1419,140.944327,92.95,125.5813953,22.9985444,898.1012658,158,687,189,165,617,415,528,562,448,717,527,563,518,398,629,382,969,432,773,381,660,411,310,312,257,315,75,289,54,210,26,116,3,72
중앙선,오빈,3902,1910,204.2931937,2207,1692,130.4373522,1976,3552,55.63063063,96.65991903,109.8536036,13.43198634,1505.084746,236,1757,519,315,1171,263,1156,755,1056,577,712,656,796,538,699,498,760,538,836,1016,592,1118,325,794,223,624,164,661,54,566,16,366,2,164
중앙선,용문,18745,14508,129.2045768,18979,37098,51.15909213,21508,19463,110.5071161,67.45397062,96.31094898,24.04702123,923.7304224,2107,8762,3314,747,4847,2855,6109,6048,4475,4858,4154,16630,6448,14038,8377,6430,14554,4677,9443,6103,6235,5425,3578,3662,2252,4273,1284,2572,649,2781,169,2263,5,1146
중앙선,국수,9099,5907,154.0375825,4576,4615,99.15492958,4970,7640,65.05235602,118.8531187,119.0968586,17.37653515,1148.87218,665,3827,1517,331,2864,733,2579,3295,2139,1548,1579,1906,1436,1404,1561,1305,3376,1890,2203,1648,1314,2268,832,1846,621,1878,437,1292,153,1263,64,903,11,369
중앙선,망우,99468,38312,259.6262268,43643,36343,120.086399,51123,95784,53.37321473,74.94082898,103.8461538,38.73203216,669.4436679,14308,36941,14119,3756,34446,6354,31056,16540,19847,11662,13506,10948,14967,12309,15170,13086,15192,19051,15145,22522,16357,29187,11391,28730,8230,15345,6711,12702,5216,13199,2231,8831,150,2209
중앙선,구리,181636,70924,256.0994868,74120,57015,130.000877,91445,182877,50.0035543,77.55918858,99.32140182,30.99249061,738.5090659,24763,79900,22715,8208,67310,14869,57740,24858,33871,22989,24976,17015,25256,17261,23888,22739,25723,32637,28894,40406,28105,55314,18143,54310,16303,32847,11101,26805,9837,28325,3542,19573,283,5197
중앙선,회기,236489,199944,118.2776177,155069,140568,110.3160036,256969,296813,86.57605967,77.80860726,79.67609235,78.58768365,236.1262042,125701,159950,24766,18000,67693,37334,86586,85089,57444,59521,46058,46180,53095,45270,55916,49118,71669,49600,83368,69464,81504,95185,49037,80820,43060,51344,45739,55177,48321,53247,29535,39925,2106,11601
중앙선,도농,145840,39924,365.2940587,48897,25184,194.1589898,47856,109337,43.76926384,83.42527583,133.3857706,16.73625921,1170.75704,9339,55801,19054,5728,51852,10620,47494,15737,27440,7839,17974,7483,16476,8162,14447,9539,16099,20598,18814,21990,15005,33083,8259,33332,5778,20932,4304,18868,3457,18255,1399,13079,179,5599
중앙선,아신,7488,5182,144.500193,4465,4437,100.631057,5946,7399,80.36221111,87.1510259,101.2028653,27.02050663,660.625,1120,4145,908,415,2821,847,1991,2648,1768,1272,1499,1797,1454,1250,1512,1390,2293,1058,1943,2013,1630,2212,1459,1833,914,1341,608,1334,346,1448,97,955,69,408
중앙선,중랑,79098,20901,378.4412229,30407,20234,150.2767619,29695,73108,40.61798982,70.3855868,108.1933578,29.4425259,816.6666667,8952,30405,10085,2761,27792,4310,25816,7820,15405,6010,9815,5814,10421,6851,10171,7569,8797,12902,8626,15524,9698,23315,6429,21555,4942,12714,4055,10987,3199,11250,1576,6585,122,1583
중앙선,원덕,4709,2723,172.9342637,2662,2675,99.51401869,2830,3923,72.13866939,96.21908127,120.035687,13.0704475,1329.830508,295,2257,630,151,1291,624,1513,973,1275,975,798,1278,912,896,952,501,1242,886,997,1187,893,1132,570,784,370,820,177,946,76,570,33,452,9,289
중앙선,양평,29441,23079,127.5661857,22707,21782,104.2466257,26187,33736,77.62331041,88.13151564,87.26879298,45.62034421,474.8873874,7104,15572,3469,2312,11872,4757,7426,9078,6674,6932,6738,8716,8208,7344,7761,5722,8155,7377,8788,10637,8382,8339,4991,7618,4026,7142,3499,4335,2494,3718,962,5525,149,1994
중앙선,양원,18131,22217,81.60867804,9934,7744,128.2799587,11473,14999,76.49176612,193.6459514,120.8813921,38.38921412,693.1146026,2164,5637,2644,2029,6857,11792,4865,5449,3765,2947,3121,2436,3366,2097,3447,3211,7226,3167,4534,3492,3515,4318,1992,4229,1432,2960,1062,1878,887,2049,204,1367,11,343
,,,,,,,,,,,,,#DIV/0!,#DIV/0!,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#DIV/0!,#DIV/0!,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#DIV/0!,#DIV/0!,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
